city_code,zip_code,latitude,longitude
chenebier,70400,47.644253954,6.706787869
chenecey buillon,25440,47.138387489,5.974503724
chenelette,69430,46.169479596,4.491224625
chenerailles,23130,46.113132135,2.17122505
chenereilles,43190,45.136679081,4.237443632
chenereilles,42560,45.485862972,4.089573401
chenevelles,86450,46.723623944,0.6735633120000001
chenevieres,54122,48.521848193,6.638317767
chenevrey et morogne,70150,47.28098821,5.736661877
chenex,74520,46.103014281,5.9912507470000005
cheney,89700,47.912801447,3.961738074
chenicourt,54610,48.858492628,6.283056086
chenieres,54720,49.474129419,5.766200682
cheniers,23220,46.351377536,1.82760204
cheniers,51510,48.885702164,4.243759762
chenille champteusse,49220,47.676463979,-0.656489913
chenimenil,88460,48.137112924,6.598084834
chennebrun,27820,48.684119956,0.774925654
chennegy,10190,48.217202265,3.849208613
chennevieres les louvres,95380,49.042148988,2.546572852
chennevieres sur marne,94430,48.797651232,2.541482148
chenois,57580,48.958056706,6.490153042
chenoise cucharmoy,77160,48.613352117,3.189120226
chenon,16460,45.944371689,0.222053204
chenonceaux,37150,47.340514053,1.070515228
chenou,77570,48.165124346,2.6524763680000003
chenove,21300,47.292610443,5.00482714
chenoves,71390,46.66613563,4.699877915
chens sur leman,74140,46.31064477,6.267752661
chenu,72500,47.60373886,0.355470912
cheny,89400,47.945026005,3.536729256
chepniers,17210,45.253119056,-0.326962072
chepoix,60120,49.604301317,2.380198063
cheppes la prairie,51240,48.818240333,4.442341891
cheppy,55270,49.224095876,5.073049476
cheptainville,91630,48.546517694,2.274133259
chepy,51240,48.906599386,4.453729352
chepy,80210,50.064213778,1.643470277
cherac,17610,45.713131372,-0.447002975
cherance,53400,47.800483022,-0.926616771
cherance,72170,48.281274179,0.176214448
cheraute,64130,43.230360062,-0.8213456490000001
cherbonnieres,17470,45.967882368,-0.339497628
cherbourg en cotentin,50460,49.631756656,-1.6209315210000002
cherence,95510,49.09143044,1.681247295
cherence le heron,50800,48.799554735,-1.20173545
chereng,59152,50.610860315,3.209590906
cheret,2860,49.514292728,3.686902535
cheriennes,62140,50.31135033,2.034083912
cherier,42430,45.968101471,3.889626169
cherigne,79170,46.114577063,-0.172036791
cherisay,72610,48.350620642,0.114691069
cherisey,57420,49.01060813,6.246234619
cherisy,28500,48.756944105,1.435777244
cherisy,62128,50.233667866,2.912483207
cherizet,71250,46.516780702,4.567697858
chermignac,17460,45.692372569,-0.677811862
chermisey,88630,48.414749151,5.5680037680000005
chermizy ailles,2860,49.463497769,3.720222977
cheronnac,87600,45.757037316,0.753526256
cheronvilliers,27250,48.792601974,0.7610173330000001
cheroy,89690,48.202014924,3.007763395
cherre au,72400,48.170961271,0.668451217
cherrueix,35120,48.594855555,-1.71550859
cherval,24320,45.388187634,0.385363972
cherveix cubas,24390,45.287647833,1.11149666
cherves,86170,46.694501797,0.026740086
cherves chatelars,16310,45.810479444,0.5538025440000001
cherves richemont,16370,45.745136471,-0.337601251
cherveux,79410,46.421388629,-0.353203621
chervey,10110,48.13455296,4.489941446
cherville,51150,49.003217902,4.150804211
chery,18120,47.115855347,2.02628986
chery chartreuve,2220,49.255681433,3.604732022
chery les pouilly,2000,49.648935895,3.593859599
chery les rozoy,2360,49.722465319,4.101513436
chesley,10210,47.977215473,4.112601235
chesnois auboncourt,8270,49.561359411,4.566876248
chesny,57245,49.052464358,6.24324382
chessenaz,74270,46.040790034,5.906359986
chessy,69380,45.890709358,4.616872286
chessy,77700,48.872186167,2.770267522
chessy les pres,10130,48.014128603,3.934187524
cheu,89600,47.974591034,3.755789756
cheuge,21310,47.389945753,5.380962036
cheust,65100,43.055682553,0.028349939
chevagnes,3230,46.608268123,3.564621011
chevagny les chevrieres,71960,46.335815621,4.77167126
chevagny sur guye,71220,46.540451367,4.50097943
chevaigne,35250,48.224446064,-1.636306894
chevaigne du maine,53250,48.4384237,-0.401648614
cheval blanc,84460,43.788643275,5.124251803
chevaline,74210,45.73032189,6.208405566
chevanceaux,17210,45.299105918,-0.212712014
chevannay,21540,47.390913656,4.653419584
chevannes,89240,47.754218383,3.491440311
chevannes,91750,48.533544036,2.440269822
chevannes,21220,47.158742541,4.833815229
chevannes,45210,48.131722699,2.859943639
chevannes changy,58420,47.29147683,3.452712335
chevennes,2250,49.818031969,3.736290274
chevenon,58160,46.914289713,3.230044287
chevenoz,74500,46.332950772,6.64081693
cheverny,41700,47.4775537,1.45408339
cheveuges,8350,49.662874013,4.888596741
chevieres,8250,49.323156153,4.8932539770000005
chevigney,70140,47.32991029,5.587852528
chevigney les vercel,25530,47.16459771,6.367421915
chevigney sur l ognon,25170,47.293255946,5.846388311
chevigny,39290,47.176491154,5.474157739
chevigny en valiere,21200,46.968903274,4.981361243
chevigny st sauveur,21800,47.299874546,5.1367070550000005
chevillard,1430,46.110541974,5.581393787
cheville,72350,47.942104878,-0.218174311
chevillon,52170,48.53072445,5.144634173
chevillon sur huillard,45700,47.967090964,2.622688569
chevilly,45520,48.029969927,1.893535668
chevilly larue,94550,48.76689918,2.352941911
chevinay,69210,45.773347431,4.596280489
chevincourt,60150,49.516916521,2.851409435
chevrainvilliers,77760,48.245970358,2.602208261
chevreaux,39190,46.499559331,5.43244807
chevregny,2000,49.465725095,3.593387726
chevremont,90340,47.628105672,6.929846923
chevresis monceau,2270,49.761675335,3.5828212180000003
chevreuse,78460,48.707100858,2.037387133
chevreville,60440,49.118788056,2.858436951
chevrier,74520,46.111611794,5.911617222
chevrieres,42140,45.590715006,4.408143265
chevrieres,60710,49.346333842,2.6788715290000003
chevrieres,38160,45.191968838,5.293268028
chevroches,58500,47.444714407,3.544139572
chevrotaine,39130,46.652848582,5.860571474
chevroux,1190,46.382465302,4.96295233
chevroz,25870,47.331321615,5.999890873
chevru,77320,48.734121005,3.196060775
chevry,1170,46.283052925,6.047291131
chevry cossigny,77173,48.723292532,2.6765377
chevry en sereine,77710,48.248327245,2.960366396
chevry sous le bignon,45210,48.145041261,2.894086671
chey,79120,46.293599134,-0.049531186
cheylade,15400,45.198774989,2.720112281
cheylard l eveque,48300,44.631601618,3.8093752
cheyssieu,38550,45.425566484,4.84259062
chezal benoit,18160,46.832041064,2.110980782
cheze,65120,42.920606167,-0.021497966
chezeaux,52400,47.879817283,5.673089155
chezelle,3140,46.213042527,3.111706795
chezelles,37220,47.066831726,0.440087547
chezelles,36500,46.894219346,1.562513857
chezeneuve,38300,45.56080836,5.216710226
chezery forens,1200,46.222560403,5.872426209
chezy,3230,46.612253913,3.459026556
chezy en orxois,2810,49.126870891,3.168015889
chezy sur marne,2570,48.984427277,3.382357064
chiatra,20230,42.287456145,9.489738458
chiche,79350,46.795612558,-0.351976814
chichee,89800,47.78450249,3.832926783
chichery,89400,47.905346273,3.507902502
chichey,51120,48.682365677,3.75384109
chichilianne,38930,44.807478769,5.538753576
chiconi,97670,-12.821689588,45.113253157
chicourt,57590,48.919476783,6.504916004
chiddes,71220,46.457029731,4.514869814
chiddes,58170,46.862065422,3.929577051
chidrac,63320,45.559720818,3.150774038
chierry,2400,49.034780078,3.434013377
chieulles,57070,49.157498337,6.220335641
chignin,73800,45.523351436,6.013824856
chigny,2120,49.930254202,3.776579181
chigny les roses,51500,49.151634535,4.061154759
chilhac,43380,45.157940137,3.440036634
chillac,16480,45.361380774,-0.090478242
chille,39570,46.693041196,5.571909283
chilleurs aux bois,45170,48.056992108,2.141763467
chilly,80170,49.796854889,2.769662046
chilly,8260,49.841732653,4.47094666
chilly,74270,45.989427879,5.956693318
chilly le vignoble,39570,46.659846137,5.496346268
chilly mazarin,91380,48.707458941,2.311573611
chilly sur salins,39110,46.870199969,5.858210036
chimilin,38490,45.573649014,5.589994682
chindrieux,73310,45.813576003,5.844933407
chinon,37500,47.172099023,0.244987584
chipilly,80800,49.917380735,2.651355548
chirac,16150,45.913502514,0.684647207
chirac bellevue,19160,45.452707435,2.307902214
chirassimont,42114,45.913405939,4.282972424
chirat l eglise,3330,46.246475047,3.032567309
chire en montreuil,86190,46.626122089,0.112566844
chirens,38850,45.416398677,5.556161336
chirmont,80250,49.715441606,2.371469654
chirols,7380,44.688632066,4.294480233
chirongui,97620,-12.917787757,45.159748018
chiroubles,69115,46.185562116,4.655877187
chiry ourscamp,60138,49.530506388,2.969696448
chis,65800,43.29899609,0.1147185
chisa,20240,41.921131467,9.265733256
chissay en touraine,41400,47.35381639,1.135639161
chisseaux,37150,47.349525297,1.096458807
chissey en morvan,71540,47.121318059,4.214933213
chissey les macon,71460,46.52140389,4.744705295
chissey sur loue,39380,47.060399995,5.740191409
chitenay,41120,47.491503365,1.367077118
chitray,36800,46.659344327,1.359436879
chitry,89530,47.768141176,3.700620395
chitry les mines,58800,47.270993684,3.662801145
chives,17510,45.950674456,-0.122210397
chivres,21820,46.967887061,5.091998353
chivres en laonnois,2350,49.626903051,3.855468948
chivres val,2880,49.402926304,3.438765509
chivy les etouvelles,2000,49.532848303,3.585053697
chize,79170,46.110764022,-0.356391649
chocques,62920,50.540824537,2.562209904
choilley dardenay,52190,47.661440758,5.365326211
choisel,78460,48.674255644,2.015279196
choiseul,52240,48.052899888,5.57164659
choisey,39100,47.059115178,5.450893487
choisies,59740,50.212187081,4.04744622
choisy,74330,45.997116059,6.054504249
choisy au bac,60750,49.442219392,2.895969249
choisy en brie,77320,48.765404122,3.213391053
choisy la victoire,60190,49.37822873,2.597334002
choisy le roi,94600,48.764258643,2.417182182
cholet,49300,47.045655014,-0.877532437
cholonge,38220,45.009859143,5.800604756
choloy menillot,54200,48.653935546,5.808882267
chomelix,43500,45.259149747,3.820777248
chomerac,7210,44.710034481,4.669963002
chonas l amballan,38121,45.464924526,4.802930706
chonville malaumont,55200,48.760942881,5.489923123
chooz,8600,50.089523773,4.801001518
choqueuse les benards,60360,49.649832013,2.074961463
choranche,38680,45.071168189,5.393146563
chorey les beaune,21200,47.049483588,4.869291056
chorges,5230,44.54569412,6.288031885
chouain,14250,49.210175739,-0.640821017
chouday,36100,46.921580212,2.052879208
choue,41170,47.997875599,0.931499446
chougny,58110,47.089535144,3.757436994
chouilly,51530,49.017366139,4.004305613
chouppes,86110,46.80784157,0.167940902
chourgnac,24640,45.234606495,1.054108336
choussy,41700,47.365624766,1.348494518
chouvigny,3450,46.125939823,3.004744399
choux,39370,46.30173613,5.770142336
chouy,2210,49.216959296,3.247470895
chouze sur loire,37140,47.246573149,0.109154008
chouzelot,25440,47.122651016,5.909032734
choye,70700,47.392173614,5.757815195
chozeau,38460,45.699422317,5.20982881
chuelles,45220,47.996960898,2.968602162
chuffilly roche,8130,49.450767895,4.621905274
chuignes,80340,49.89873059,2.751149153
chuignolles,80340,49.901499915,2.727871561
chuisnes,28190,48.437041499,1.188357432
chusclan,30200,44.154185002,4.687991986
chuyer,42410,45.455724393,4.703072566
chuzelles,38200,45.575746181,4.878435154
ciadoux,31350,43.254160595,0.741776815
ciamannacce,20134,41.973021385,9.138412717
ciboure,64500,43.374582719,-1.661076567
cideville,76570,49.611631019,0.8877117600000001
ciel,71350,46.871471334,5.051408048
cier de luchon,31110,42.855569485,0.586885972
cier de riviere,31510,43.058226734,0.626672718
cierges,2130,49.164572732,3.604740104
cierges sous montfaucon,55270,49.299377239,5.09347525
cierp gaud,31440,42.912135061,0.6344885880000001
cierrey,27930,49.001959247,1.266781494
cierzac,17520,45.56169625,-0.313808953
cieurac,46230,44.37056048,1.498183729
cieutat,65200,43.122204652,0.213424061
cieux,87520,45.985856044,1.029213235
ciez,58220,47.440131269,3.163259134
cigogne,37310,47.265824292,0.943282404
cilaos,97413,-21.143838284,55.458799844
cilly,2250,49.749214967,3.840427798
cinais,37500,47.157471097,0.176510014
cindre,3220,46.322871786,3.551382705
cinq mars la pile,37130,47.353820344,0.453293081
cinqueux,60940,49.32411155,2.533938241
cintegabelle,31550,43.306544779,1.535606512
cintheaux,14680,49.065919847,-0.283594305
cintray,28300,48.445747272,1.365999348
cintre,35310,48.10859218,-1.885947268
cintrey,70120,47.753522621,5.751837183
cipieres,6620,43.769787869,6.928424581
ciral,61320,48.507613924,-0.132433765
ciran,37240,47.05131796,0.873097439
circourt,88270,48.249377553,6.285740013
circourt sur mouzon,88300,48.30517962,5.7019653770000005
cire d aunis,17290,46.037995425,-0.93098172
cires,31110,42.852588539,0.50922184
cires les mello,60660,49.262296793,2.337829707
cirey,70190,47.413098981,6.132449298
cirey les mareilles,52700,48.197908459,5.298890089
cirey les pontailler,21270,47.302482753,5.308934905
cirey sur blaise,52110,48.333189316,4.935641447
cirey sur vezouze,54480,48.586115404,6.944738514
cirfontaines en azois,52370,48.10501177,4.863095687
cirfontaines en ornois,52230,48.453634159,5.389025531
cirieres,79140,46.840727624,-0.622028898
ciron,36300,46.632506965,1.260602486
ciry le noble,71420,46.596495621,4.297924592
ciry salsogne,2220,49.367262408,3.467612315
cisai st aubin,61230,48.776679197,0.357482519
cissac medoc,33250,45.220591475,-0.848169173
cisse,86170,46.650135163,0.241107555
cisternes la foret,63740,45.808167427,2.713831032
cistrieres,43160,45.32968499,3.609156002
citerne,80490,49.979010818,1.817225025
citers,70300,47.754681732,6.418838796
citey,70700,47.439583624,5.78918328
citou,11160,43.375691189,2.5322346810000003
citry,77730,48.962053081,3.245229759
civaux,86320,46.44236533,0.668198627
civens,42110,45.767732126,4.233255391
civrac de blaye,33920,45.111841847,-0.461532155
civrac en medoc,33340,45.343720566,-0.915497615
civrac sur dordogne,33350,44.830171246,-0.077585952
civray,86400,46.141505081,0.301075615
civray,18290,46.973596645,2.185369425
civray de touraine,37150,47.33954168,1.0410531
civray sur esves,37160,47.03616956,0.712224453
civrieux,1390,45.922942274,4.88661781
civrieux d azergues,69380,45.854710636,4.711145549
civry en montagne,21320,47.289792914,4.605914531
civry la foret,78910,48.864394929,1.617087787
cizancourt,80200,49.840536413,2.918420554
cizay la madeleine,49700,47.182901429,-0.184822682
cize,1250,46.200571572,5.450819845
cize,39300,46.719571584,5.921060965
cizely,58270,46.983172704,3.468877625
cizos,65230,43.262771014,0.48914607
clacy et thierret,2000,49.552417519,3.565677453
cladech,24170,44.809031198,1.074429344
claira,66530,42.763894047,2.944971914
clairac,47320,44.371142194,0.386109431
clairavaux,23500,45.775996428,2.177070361
clairefontaine en yvelines,78120,48.616399423,1.906426729
clairegoutte,70200,47.662815951,6.637975141
clairfayts,59740,50.156633525,4.124558403
clairfontaine,2260,49.974089631,3.986389624
clairmarais,62500,50.768139616,2.308774903
clairoix,60280,49.44183182,2.844932258
clairvaux d aveyron,12330,44.406622611,2.408521124
clairvaux les lacs,39130,46.564349221,5.7547696120000005
clairy saulchoix,80540,49.854467474,2.167868613
clais,76660,49.814086912,1.473724661
claix,16440,45.550151014,0.050793822
claix,38640,45.122418001,5.656208454
clam,17500,45.491708863,-0.4452368
clamanges,51130,48.830070008,4.083134451
clamart,92140,48.796455388,2.254300971
clamecy,2880,49.428547607,3.363807361
clamecy,58500,47.461166231,3.5108198980000003
clamensane,4250,44.328611649,6.078454454
clamerey,21390,47.387224301,4.422171294
clans,70000,47.599095521,6.029550403
clans,6420,44.004753796,7.178896018
clansayes,26130,44.377976303,4.806308645
clapiers,34830,43.661952364,3.886581534
clara villerach,66500,42.584376037,2.450903217
clarac,65190,43.219157266,0.252082486
clarac,31210,43.114052209,0.616586466
claracq,64330,43.506119658,-0.29289321
clarafond arcine,74270,46.074874058,5.895682271
clarbec,14130,49.241203837,0.134776237
clarens,65300,43.154177716,0.412183048
clarensac,30870,43.837422113,4.225250508
claret,34270,43.857252813,3.876855727
claret,5110,44.374065284,5.965022565
clary,59225,50.06856285,3.396236324
classun,40320,43.715213684,-0.391195206
clastres,2440,49.749158544,3.230539083
clasville,76450,49.793179794,0.620790556
claudon,88410,48.032552905,6.044316498
clavans en haut oisans,38142,45.11721183,6.162138084
clave,79420,46.503602563,-0.201731857
claveisolles,69870,46.097565983,4.511361401
clavette,17220,46.14261063,-1.03751137
claveyson,26240,45.173018025,4.933788902
clavieres,15320,44.993491217,3.310160968
claviers,83830,43.599015472,6.585726109
claville,27180,49.048859001,1.018461505
claville motteville,76690,49.588937338,1.185585767
clavy warby,8460,49.745060206,4.548204616
claye souilly,77410,48.942941014,2.675081572
